Timestamp,Open,High,Low,Close,Volume
2026-05-23 04:00:00,652.33,652.78,651.76,651.89,255.823
2026-05-23 04:15:00,651.9,651.94,651.0,651.23,269.924
2026-05-23 04:30:00,651.22,651.3,649.85,650.31,1901.959
2026-05-23 04:45:00,650.32,650.76,649.94,650.18,658.813
2026-05-23 05:00:00,650.19,650.29,649.16,649.91,1152.93
2026-05-23 05:15:00,649.91,650.31,648.74,648.75,844.92
2026-05-23 05:30:00,648.75,649.47,648.33,649.47,735.961
2026-05-23 05:45:00,649.47,649.93,648.69,648.97,2317.981
2026-05-23 06:00:00,648.97,649.69,648.44,648.8,1490.458
2026-05-23 06:15:00,648.81,649.64,648.72,649.56,782.277
2026-05-23 06:30:00,649.56,649.62,648.48,648.54,499.154
2026-05-23 06:45:00,648.55,648.82,648.21,648.68,710.026
2026-05-23 07:00:00,648.69,648.98,648.15,648.64,761.792
2026-05-23 07:15:00,648.63,648.63,647.2,647.38,741.728
2026-05-23 07:30:00,647.38,647.43,645.01,645.33,2773.613
2026-05-23 07:45:00,645.33,645.33,635.29,636.76,14061.759
2026-05-23 08:00:00,636.76,639.03,635.64,638.76,4008.768
2026-05-23 08:15:00,638.76,640.32,638.76,639.5,1697.219
2026-05-23 08:30:00,639.49,639.85,637.97,639.19,1517.429
2026-05-23 08:45:00,639.19,640.53,639.1,640.32,1032.466
2026-05-23 09:00:00,640.33,640.76,639.7,639.95,1399.747
2026-05-23 09:15:00,639.95,640.09,639.41,639.84,622.404
2026-05-23 09:30:00,639.84,640.43,639.55,639.76,893.917
2026-05-23 09:45:00,639.76,640.0,638.63,638.63,999.442
2026-05-23 10:00:00,638.64,639.72,638.64,639.49,690.279
2026-05-23 10:15:00,639.49,639.75,639.36,639.65,602.736
2026-05-23 10:30:00,639.64,640.3,639.33,640.3,916.99
2026-05-23 10:45:00,640.3,640.72,639.6,640.2,598.924
2026-05-23 11:00:00,640.2,640.9,640.13,640.72,367.004
2026-05-23 11:15:00,640.72,641.27,640.43,640.6,1310.245
2026-05-23 11:30:00,640.6,640.79,640.0,640.01,2144.967
2026-05-23 11:45:00,640.01,640.4,639.76,640.22,451.785
2026-05-23 12:00:00,640.23,640.54,640.16,640.28,430.739
2026-05-23 12:15:00,640.28,640.55,639.28,639.88,626.406
2026-05-23 12:30:00,639.89,640.71,639.83,640.4,400.718
2026-05-23 12:45:00,640.4,640.89,640.32,640.68,276.53
2026-05-23 13:00:00,640.67,642.28,640.51,642.03,1251.879
2026-05-23 13:15:00,642.04,642.95,641.67,642.04,1429.974
2026-05-23 13:30:00,642.04,642.45,641.05,641.76,990.354
2026-05-23 13:45:00,641.77,643.43,641.77,643.06,1474.123
2026-05-23 14:00:00,643.07,643.86,642.24,643.85,1029.899
2026-05-23 14:15:00,643.85,644.46,643.78,644.46,608.961
2026-05-23 14:30:00,644.46,646.38,644.25,646.26,1090.952
2026-05-23 14:45:00,646.26,647.85,645.89,647.36,2133.895
2026-05-23 15:00:00,647.36,648.8,646.71,648.62,1176.315
2026-05-23 15:15:00,648.62,648.64,646.94,647.45,1615.208
2026-05-23 15:30:00,647.46,647.67,646.35,646.77,1058.893
2026-05-23 15:45:00,646.78,647.52,646.78,647.49,509.267
2026-05-23 16:00:00,647.49,648.24,647.08,647.08,981.751
2026-05-23 16:15:00,647.09,647.49,646.27,646.71,668.376
2026-05-23 16:30:00,646.71,648.01,646.71,647.33,621.126
2026-05-23 16:45:00,647.33,647.73,646.64,646.76,626.277
2026-05-23 17:00:00,646.76,648.4,646.76,648.17,1113.22
2026-05-23 17:15:00,648.18,648.78,648.06,648.64,490.467
2026-05-23 17:30:00,648.65,648.8,647.9,648.39,388.939
2026-05-23 17:45:00,648.39,649.54,647.91,649.12,485.157
2026-05-23 18:00:00,649.12,651.77,648.97,650.93,1261.378
2026-05-23 18:15:00,650.93,652.66,650.85,651.92,787.332
2026-05-23 18:30:00,651.92,653.0,651.92,652.26,740.63
2026-05-23 18:45:00,652.26,652.26,651.28,651.61,617.979
2026-05-23 19:00:00,651.62,651.8,650.77,651.41,645.917
2026-05-23 19:15:00,651.41,653.17,651.4,652.88,781.036
2026-05-23 19:30:00,652.87,653.0,651.99,652.12,353.617
2026-05-23 19:45:00,652.13,652.47,651.83,652.34,358.862
2026-05-23 20:00:00,652.34,652.92,651.73,652.18,653.562
2026-05-23 20:15:00,652.19,653.27,652.01,652.42,1036.182
2026-05-23 20:30:00,652.41,658.65,652.02,657.9,4583.382
2026-05-23 20:45:00,657.91,661.44,656.94,661.43,2987.043
2026-05-23 21:00:00,661.43,663.93,659.4,659.9,4918.267
2026-05-23 21:15:00,659.91,660.48,657.99,658.04,2045.217
2026-05-23 21:30:00,658.04,658.5,655.12,656.84,1553.849
2026-05-23 21:45:00,656.84,657.85,655.48,657.66,842.651
2026-05-23 22:00:00,657.66,658.5,656.8,656.8,733.049
2026-05-23 22:15:00,656.81,657.05,655.76,655.82,546.903
2026-05-23 22:30:00,655.81,656.35,654.44,656.19,1021.829
2026-05-23 22:45:00,656.19,656.88,655.76,656.67,434.846
2026-05-23 23:00:00,656.66,657.53,656.13,656.89,1053.163
2026-05-23 23:15:00,656.88,657.21,656.0,656.22,325.6
2026-05-23 23:30:00,656.23,657.21,656.23,656.61,611.134
2026-05-23 23:45:00,656.61,656.85,655.99,656.26,561.859
2026-05-24 00:00:00,656.26,657.31,656.0,656.27,675.128
